ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000299702,pig-gut,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__W2P13-069;s__W2P13-069 sp004553405,MAG,97.72,0.12
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303078,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__,MAG,57.45,0.93
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303084,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__,MAG,62.85,0.67
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303085,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__,MAG,77.95,1.48
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303086,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp900770255,MAG,90.1,0.11
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303087,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__VSOB01;s__,MAG,87.7,0.2
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000303091,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__,MAG,87.67,0.17
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303102,pig-gut,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__,MAG,86.89,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303105,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,MAG,58.09,0.67
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303106,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_F;s__,MAG,90.79,0.35
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303109,pig-gut,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp018384485,MAG,83.17,1.69
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303110,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__,MAG,88.14,1.4
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303112,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp004555635,MAG,94.07,0.89
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303117,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__,MAG,76.27,0.48
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303119,pig-gut,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__UBA1254;s__,MAG,58.76,0.2
1,1,1,4,1,0,1,1,1,0,0,1,MGYG000303120,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900548155,MAG,83.68,1.68
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303124,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp900768675,MAG,91.95,1.23
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303125,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp900547975,MAG,60.41,0.9
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303131,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F sp004558835,MAG,100.0,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303141,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,67.52,2.35
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303142,pig-gut,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900142475,MAG,100.0,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303148,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__,MAG,79.65,1.49
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303157,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Tissierellaceae;g__;s__,MAG,89.04,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303159,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp000436975,MAG,89.33,1.12
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303163,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,MAG,74.23,0.94
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303168,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerosphaera;s__,MAG,85.99,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303169,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus porci,MAG,75.41,1.22
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303171,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__,MAG,97.99,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303177,pig-gut,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__,MAG,99.47,0.27
1,0,0,1,1,0,0,1,0,0,0,0,MGYG000303185,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii,MAG,93.12,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303190,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__,MAG,83.59,0.67
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000303192,pig-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp003456415,MAG,99.67,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303195,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251295,MAG,97.04,0.19
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303196,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900760205,MAG,79.31,0.57
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303197,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,MAG,54.02,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303202,pig-gut,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__,MAG,79.43,0.92
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303204,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,95.03,0.38
1,0,0,1,1,0,0,1,0,0,0,0,MGYG000303206,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__,MAG,75.37,0.07
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303211,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900554145,MAG,95.31,0.68
1,1,1,4,1,0,1,1,1,1,1,1,MGYG000303213,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus,MAG,97.99,0.67
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303214,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp902388735,MAG,69.82,0.67
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303219,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,MAG,92.49,0.83
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303221,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_A,MAG,98.66,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303225,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__RGIG6154;f__RGIG6154;g__RGIG6154;s__,MAG,59.5,0.17
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303229,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__RUG14121;s__RUG14121 sp902795845,MAG,90.45,1.69
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303239,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__,MAG,87.14,0.54
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303243,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055,MAG,94.91,0.81
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303245,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251365,MAG,96.95,0.12
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303246,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus,MAG,93.23,0.67
0,0,0,0,1,1,0,0,0,0,0,0,MGYG000303249,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus;s__Tetragenococcus pullicola,MAG,84.02,2.05
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303256,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__VSOB01;s__,MAG,79.26,3.82
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303258,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900548175,MAG,82.12,1.83
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303259,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_J;s__,MAG,88.64,1.21
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303271,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Amylolactobacillus;s__,MAG,69.13,0.28
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303275,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella timonensis,MAG,93.27,0.46
1,0,0,1,0,0,0,0,0,0,0,0,MGYG000303276,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp003453215,MAG,82.33,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303279,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1491;s__,MAG,61.64,1.23
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303283,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900548085,MAG,97.65,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303303,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Weimeria;s__Weimeria sp900317825,MAG,91.74,0.48
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303304,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp002395155,MAG,95.1,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303305,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__,MAG,93.6,0.4
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000303310,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus;s__Vagococcus fluvialis,MAG,91.15,1.38
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303314,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,MAG,96.57,1.65
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303321,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__QAMX01;s__QAMX01 sp004555605,MAG,67.87,0.02
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303330,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__,MAG,91.83,0.06
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303334,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_I;s__Enterococcus_I avicola,MAG,88.62,0.33
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303339,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,MAG,86.29,0.21
0,0,0,0,1,1,0,1,0,0,0,0,MGYG000303340,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Paucilactobacillus;s__Paucilactobacillus nenjiangensis,MAG,91.98,1.36
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303345,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp001940165,MAG,93.33,1.01
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303347,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-964;s__CAG-964 sp902789345,MAG,84.79,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303350,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lapidilactobacillus;s__Lapidilactobacillus gannanensis,MAG,95.23,0.79
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000303352,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__,MAG,97.28,0.64
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303357,pig-gut,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A;s__Selenomonas_A montiformis,MAG,90.86,0.35
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303361,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-533;s__CAG-533 sp900551105,MAG,88.2,3.37
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303365,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp016292445,MAG,88.34,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303366,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp016292455,MAG,88.41,1.48
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303368,pig-gut,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__UBA1784 sp016292515,MAG,88.51,2.03
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303370,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp016292545,MAG,88.74,0.74
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303371,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp016292575,MAG,88.66,0.62
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303374,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp016292635,MAG,88.81,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303377,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp016292705,MAG,88.92,1.34
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303378,pig-gut,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__UBA1407;f__UBA1407;g__UBA1724;s__UBA1724 sp900548225,MAG,89.11,0.68
1,0,0,0,1,0,1,1,0,0,1,0,MGYG000303386,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_E,MAG,92.2,0.0
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000303399,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__JAEDEU01;s__JAEDEU01 sp016293155,MAG,92.9,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303401,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__CAG-877 sp016293205,MAG,92.98,1.69
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303404,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__SFEB01;s__SFEB01 sp004558105,MAG,93.15,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303409,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp004560435,MAG,93.36,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303412,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__RGIG1828;s__RGIG1828 sp016293435,MAG,93.51,1.01
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303419,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__SFLA01;s__SFLA01 sp004553575,MAG,93.85,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303421,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp016293615,MAG,93.93,1.41
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303423,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp004561775,MAG,94.05,0.0
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000303429,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004551945,MAG,94.97,1.9
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303430,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp016293805,MAG,95.04,0.0
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303432,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__JAEDDG01;s__JAEDDG01 sp016293865,MAG,95.25,0.67
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303433,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UMGS1109;s__UMGS1109 sp900548675,MAG,96.0,2.67
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303436,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG4034;s__RGIG4034 sp016293925,MAG,96.47,2.03
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303438,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__RGIG1693;s__RGIG1693 sp016293975,MAG,96.77,0.4
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000303439,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis,MAG,97.64,0.26
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303443,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG8767;s__RGIG8767 sp016294075,MAG,97.99,0.57
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303444,pig-gut,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_F;s__Treponema_F sp016294105,MAG,98.6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000303445,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245,MAG,98.39,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303446,pig-gut,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter ruminantium_A,MAG,98.4,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303447,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__JAEDCM01;s__JAEDCM01 sp016294165,MAG,98.67,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303451,pig-gut,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella gallistercoris,MAG,99.31,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303452,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__UBA1259 sp016295005,MAG,84.0,0.84
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303454,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp902771935,MAG,84.41,0.81
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303462,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp001916775,MAG,84.83,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000303466,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG607;s__SIG607 sp016295355,MAG,84.9,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303467,pig-gut,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp016295375,MAG,84.94,1.1
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000303474,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UMGS1384;s__UMGS1384 sp018384365,MAG,85.3,1.36
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303480,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__HGM11604;s__HGM11604 sp016295665,MAG,85.56,2.82
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303486,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-710;s__CAG-710 sp016295795,MAG,85.96,1.12
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000303491,pig-gut,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp016295895,MAG,86.1,1.9
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000303493,pig-gut,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp900315705,MAG,86.18,0.54
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000303499,pig-gut,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp016296065,MAG,86.46,2.23
0,0,0,1,1,0,1,1,0,0,0,0,MGYG000303500,pig-gut,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium xerosis,MAG,86.49,1.54
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000303504,pig-gut,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Coprovivens;s__Coprovivens sp016296185,MAG,86.74,4.49
